starttime	seconds	ctime	dtime	ttime	wait
Sat Sep 24 23:29:09 2022	1664051349	0	1200	1200	1197
Sat Sep 24 23:29:09 2022	1664051349	0	1200	1200	1199
Sat Sep 24 23:29:03 2022	1664051343	0	1202	1202	1005
Sat Sep 24 23:29:11 2022	1664051351	0	1202	1202	1198
Sat Sep 24 23:29:09 2022	1664051349	0	1203	1203	1203
Sat Sep 24 23:29:09 2022	1664051349	1	1203	1204	1202
Sat Sep 24 23:29:12 2022	1664051352	0	1206	1206	1204
Sat Sep 24 23:29:05 2022	1664051345	0	1208	1208	1207
Sat Sep 24 23:29:05 2022	1664051345	0	1208	1208	1207
Sat Sep 24 23:29:06 2022	1664051346	0	1209	1209	1208
Sat Sep 24 23:29:05 2022	1664051345	0	1209	1209	1205
Sat Sep 24 23:29:05 2022	1664051345	0	1210	1210	1207
Sat Sep 24 23:29:10 2022	1664051350	0	1214	1214	889
Sat Sep 24 23:29:08 2022	1664051348	0	1215	1215	1214
Sat Sep 24 23:29:12 2022	1664051352	0	1215	1215	1215
Sat Sep 24 23:29:05 2022	1664051345	0	1216	1216	1215
Sat Sep 24 23:29:10 2022	1664051350	0	1218	1219	1217
Sat Sep 24 23:29:13 2022	1664051353	0	1219	1219	1219
Sat Sep 24 23:29:05 2022	1664051345	0	1222	1222	1207
Sat Sep 24 23:29:11 2022	1664051351	0	1222	1223	1222
Sat Sep 24 23:29:10 2022	1664051350	0	1223	1223	1222
Sat Sep 24 23:29:07 2022	1664051347	0	1225	1225	1224
Sat Sep 24 23:29:10 2022	1664051350	0	1227	1227	1226
Sat Sep 24 23:29:09 2022	1664051349	0	1228	1228	1227
Sat Sep 24 23:29:11 2022	1664051351	0	1228	1228	1227
Sat Sep 24 23:29:03 2022	1664051343	0	1228	1228	1030
Sat Sep 24 23:29:06 2022	1664051346	0	1231	1231	1135
Sat Sep 24 23:29:09 2022	1664051349	0	1232	1232	1221
Sat Sep 24 23:29:13 2022	1664051353	0	1232	1232	1231
Sat Sep 24 23:29:12 2022	1664051352	0	1233	1233	1232
Sat Sep 24 23:29:05 2022	1664051345	0	1234	1234	1233
Sat Sep 24 23:29:03 2022	1664051343	0	1235	1235	1234
Sat Sep 24 23:28:59 2022	1664051339	0	1237	1237	1237
Sat Sep 24 23:29:11 2022	1664051351	0	1238	1238	1237
Sat Sep 24 23:29:07 2022	1664051347	0	1240	1240	1233
Sat Sep 24 23:29:12 2022	1664051352	0	1240	1240	1238
Sat Sep 24 23:29:12 2022	1664051352	0	1242	1242	1241
Sat Sep 24 23:29:10 2022	1664051350	0	1242	1242	1241
Sat Sep 24 23:29:07 2022	1664051347	0	1244	1244	1243
Sat Sep 24 23:28:59 2022	1664051339	0	1245	1245	1244
Sat Sep 24 23:29:03 2022	1664051343	0	1245	1245	1244
Sat Sep 24 23:29:09 2022	1664051349	0	1246	1246	1245
Sat Sep 24 23:29:07 2022	1664051347	0	1246	1246	1242
Sat Sep 24 23:29:05 2022	1664051345	0	1250	1250	1249
Sat Sep 24 23:29:05 2022	1664051345	0	1253	1253	1253
Sat Sep 24 23:29:03 2022	1664051343	0	1255	1256	1255
Sat Sep 24 23:29:05 2022	1664051345	0	1255	1256	1255
Sat Sep 24 23:29:09 2022	1664051349	0	1257	1257	1257
Sat Sep 24 23:29:11 2022	1664051351	0	1260	1260	1259
Sat Sep 24 23:29:10 2022	1664051350	1	1262	1262	1260
Sat Sep 24 23:29:11 2022	1664051351	0	1263	1263	1262
Sat Sep 24 23:29:12 2022	1664051352	0	1269	1269	1268
Sat Sep 24 23:28:59 2022	1664051339	0	1269	1269	1268
Sat Sep 24 23:29:06 2022	1664051346	0	1269	1269	1265
Sat Sep 24 23:29:10 2022	1664051350	0	1270	1270	1270
Sat Sep 24 23:29:08 2022	1664051348	0	1271	1271	1270
Sat Sep 24 23:28:59 2022	1664051339	0	1271	1271	1270
Sat Sep 24 23:29:01 2022	1664051341	0	1273	1273	1059
Sat Sep 24 23:29:05 2022	1664051345	0	1274	1274	1272
Sat Sep 24 23:29:08 2022	1664051348	0	1276	1276	1268
Sat Sep 24 23:29:10 2022	1664051350	0	1277	1277	1250
Sat Sep 24 23:29:09 2022	1664051349	0	1280	1280	1279
Sat Sep 24 23:29:03 2022	1664051343	0	1283	1283	1155
Sat Sep 24 23:29:10 2022	1664051350	0	1283	1283	1282
Sat Sep 24 23:29:03 2022	1664051343	0	1284	1284	1203
Sat Sep 24 23:29:12 2022	1664051352	0	1285	1285	1284
Sat Sep 24 23:29:03 2022	1664051343	0	1286	1286	1285
Sat Sep 24 23:29:04 2022	1664051344	0	1289	1289	1263
Sat Sep 24 23:29:11 2022	1664051351	0	1289	1289	1276
Sat Sep 24 23:29:09 2022	1664051349	4	1286	1290	1285
Sat Sep 24 23:29:10 2022	1664051350	0	1292	1292	1292
Sat Sep 24 23:29:03 2022	1664051343	0	1298	1298	1293
Sat Sep 24 23:28:59 2022	1664051339	0	1298	1299	1297
Sat Sep 24 23:29:03 2022	1664051343	0	1300	1300	1299
Sat Sep 24 23:29:07 2022	1664051347	0	1303	1303	1303
Sat Sep 24 23:29:08 2022	1664051348	0	1304	1304	1300
Sat Sep 24 23:29:06 2022	1664051346	0	1309	1309	1308
Sat Sep 24 23:29:05 2022	1664051345	1	1310	1311	1309
Sat Sep 24 23:29:03 2022	1664051343	0	1313	1314	1311
Sat Sep 24 23:28:59 2022	1664051339	0	1317	1317	1315
Sat Sep 24 23:29:09 2022	1664051349	0	1317	1317	1317
Sat Sep 24 23:29:03 2022	1664051343	0	1318	1318	1313
Sat Sep 24 23:29:10 2022	1664051350	0	1319	1319	1317
Sat Sep 24 23:29:04 2022	1664051344	0	1320	1320	1320
Sat Sep 24 23:28:59 2022	1664051339	0	1323	1323	1322
Sat Sep 24 23:29:10 2022	1664051350	0	1323	1324	1322
Sat Sep 24 23:29:08 2022	1664051348	0	1326	1326	1324
Sat Sep 24 23:29:03 2022	1664051343	0	1327	1327	1284
Sat Sep 24 23:29:05 2022	1664051345	0	1333	1333	1332
Sat Sep 24 23:28:59 2022	1664051339	0	1334	1334	1333
Sat Sep 24 23:29:10 2022	1664051350	1	1333	1334	1332
Sat Sep 24 23:29:10 2022	1664051350	0	1334	1334	1294
Sat Sep 24 23:29:09 2022	1664051349	0	1336	1336	1334
Sat Sep 24 23:29:09 2022	1664051349	0	1337	1337	1335
Sat Sep 24 23:29:03 2022	1664051343	0	1340	1340	1336
Sat Sep 24 23:28:59 2022	1664051339	0	1340	1340	1339
Sat Sep 24 23:29:10 2022	1664051350	0	1341	1341	1312
Sat Sep 24 23:29:05 2022	1664051345	0	1342	1342	1341
Sat Sep 24 23:29:03 2022	1664051343	0	1344	1344	1191
Sat Sep 24 23:29:04 2022	1664051344	0	1345	1345	1344
Sat Sep 24 23:29:09 2022	1664051349	0	1345	1345	943
Sat Sep 24 23:28:59 2022	1664051339	0	1346	1346	1342
Sat Sep 24 23:29:08 2022	1664051348	0	1347	1347	1346
Sat Sep 24 23:29:08 2022	1664051348	0	1349	1349	1337
Sat Sep 24 23:29:11 2022	1664051351	0	1349	1349	1348
Sat Sep 24 23:29:10 2022	1664051350	0	1352	1352	1351
Sat Sep 24 23:29:09 2022	1664051349	0	1352	1353	993
Sat Sep 24 23:29:09 2022	1664051349	0	1353	1353	1352
Sat Sep 24 23:28:59 2022	1664051339	0	1357	1357	1355
Sat Sep 24 23:29:08 2022	1664051348	0	1358	1358	1358
Sat Sep 24 23:29:03 2022	1664051343	0	1360	1360	1358
Sat Sep 24 23:29:06 2022	1664051346	0	1361	1361	1360
Sat Sep 24 23:29:03 2022	1664051343	0	1361	1361	1360
Sat Sep 24 23:29:10 2022	1664051350	0	1364	1364	1286
Sat Sep 24 23:29:03 2022	1664051343	0	1365	1365	1364
Sat Sep 24 23:29:09 2022	1664051349	0	1365	1366	1360
Sat Sep 24 23:29:03 2022	1664051343	0	1367	1367	1365
Sat Sep 24 23:29:10 2022	1664051350	0	1367	1367	1366
Sat Sep 24 23:29:05 2022	1664051345	0	1369	1369	1368
Sat Sep 24 23:29:03 2022	1664051343	0	1377	1377	1315
Sat Sep 24 23:29:03 2022	1664051343	0	1377	1377	1254
Sat Sep 24 23:29:05 2022	1664051345	0	1380	1380	1380
Sat Sep 24 23:29:10 2022	1664051350	0	1381	1381	1375
Sat Sep 24 23:29:11 2022	1664051351	0	1387	1387	1380
Sat Sep 24 23:28:59 2022	1664051339	0	1388	1388	1387
Sat Sep 24 23:29:06 2022	1664051346	0	1388	1389	1387
Sat Sep 24 23:29:08 2022	1664051348	0	1391	1391	1385
Sat Sep 24 23:29:06 2022	1664051346	0	1394	1394	1380
Sat Sep 24 23:29:09 2022	1664051349	0	1395	1395	1394
Sat Sep 24 23:29:10 2022	1664051350	0	1396	1396	1395
Sat Sep 24 23:29:10 2022	1664051350	0	1398	1398	1386
Sat Sep 24 23:29:10 2022	1664051350	0	1405	1405	1361
Sat Sep 24 23:28:59 2022	1664051339	0	1406	1406	1405
Sat Sep 24 23:29:09 2022	1664051349	0	1407	1407	1405
Sat Sep 24 23:29:10 2022	1664051350	0	1416	1416	1412
Sat Sep 24 23:29:03 2022	1664051343	0	1419	1419	1418
Sat Sep 24 23:29:08 2022	1664051348	0	1423	1423	1006
Sat Sep 24 23:29:10 2022	1664051350	0	1424	1424	1422
Sat Sep 24 23:29:07 2022	1664051347	0	1426	1427	1426
Sat Sep 24 23:29:03 2022	1664051343	0	1435	1435	1433
Sat Sep 24 23:28:59 2022	1664051339	0	1439	1439	1019
Sat Sep 24 23:29:05 2022	1664051345	0	1443	1443	1442
Sat Sep 24 23:29:10 2022	1664051350	0	1446	1446	1323
Sat Sep 24 23:29:05 2022	1664051345	0	1450	1450	1449
Sat Sep 24 23:28:59 2022	1664051339	0	1450	1450	1449
Sat Sep 24 23:29:08 2022	1664051348	0	1452	1452	1449
Sat Sep 24 23:29:10 2022	1664051350	0	1452	1452	1440
Sat Sep 24 23:29:08 2022	1664051348	0	1454	1454	1453
Sat Sep 24 23:29:10 2022	1664051350	0	1455	1455	1425
Sat Sep 24 23:29:09 2022	1664051349	0	1457	1457	1081
Sat Sep 24 23:28:59 2022	1664051339	0	1461	1461	1461
Sat Sep 24 23:29:09 2022	1664051349	0	1464	1464	1463
Sat Sep 24 23:29:03 2022	1664051343	0	1469	1470	1368
Sat Sep 24 23:29:05 2022	1664051345	0	1478	1478	1473
Sat Sep 24 23:29:05 2022	1664051345	0	1479	1479	1478
Sat Sep 24 23:29:10 2022	1664051350	0	1482	1483	1454
Sat Sep 24 23:29:05 2022	1664051345	0	1490	1490	1490
Sat Sep 24 23:29:08 2022	1664051348	0	1490	1490	1476
Sat Sep 24 23:29:06 2022	1664051346	0	1491	1491	1490
Sat Sep 24 23:29:06 2022	1664051346	0	1492	1492	1490
Sat Sep 24 23:29:05 2022	1664051345	0	1493	1493	1492
Sat Sep 24 23:29:06 2022	1664051346	0	1494	1494	1490
Sat Sep 24 23:29:05 2022	1664051345	0	1495	1495	1337
Sat Sep 24 23:29:09 2022	1664051349	0	1503	1503	1502
Sat Sep 24 23:29:08 2022	1664051348	0	1508	1508	1506
Sat Sep 24 23:29:08 2022	1664051348	0	1509	1509	1508
Sat Sep 24 23:29:03 2022	1664051343	0	1522	1522	1517
Sat Sep 24 23:29:10 2022	1664051350	0	1523	1523	1522
Sat Sep 24 23:29:08 2022	1664051348	0	1523	1524	1518
Sat Sep 24 23:29:03 2022	1664051343	0	1533	1534	1529
Sat Sep 24 23:28:59 2022	1664051339	0	1546	1546	1544
Sat Sep 24 23:29:03 2022	1664051343	0	1546	1546	1546
Sat Sep 24 23:29:03 2022	1664051343	0	1546	1546	1546
Sat Sep 24 23:29:03 2022	1664051343	0	1550	1550	1547
Sat Sep 24 23:29:05 2022	1664051345	0	1554	1554	1553
Sat Sep 24 23:28:59 2022	1664051339	0	1554	1554	1553
Sat Sep 24 23:28:59 2022	1664051339	0	1557	1557	1556
Sat Sep 24 23:29:10 2022	1664051350	0	1559	1559	1559
Sat Sep 24 23:29:03 2022	1664051343	0	1561	1561	1560
Sat Sep 24 23:29:08 2022	1664051348	0	1561	1561	1560
Sat Sep 24 23:29:08 2022	1664051348	0	1564	1564	1563
Sat Sep 24 23:28:59 2022	1664051339	0	1567	1567	1480
Sat Sep 24 23:29:03 2022	1664051343	0	1567	1567	1565
Sat Sep 24 23:29:11 2022	1664051351	0	1575	1575	1567
Sat Sep 24 23:29:05 2022	1664051345	0	1580	1580	1577
Sat Sep 24 23:28:59 2022	1664051339	0	1581	1581	1577
Sat Sep 24 23:29:09 2022	1664051349	0	1591	1591	1588
Sat Sep 24 23:28:59 2022	1664051339	0	1597	1598	1597
Sat Sep 24 23:28:59 2022	1664051339	0	1602	1602	1599
Sat Sep 24 23:28:59 2022	1664051339	0	1607	1607	1606
Sat Sep 24 23:28:59 2022	1664051339	0	1612	1612	1610
Sat Sep 24 23:29:06 2022	1664051346	0	1618	1618	1617
Sat Sep 24 23:29:06 2022	1664051346	0	1631	1631	1628
Sat Sep 24 23:28:59 2022	1664051339	0	1631	1632	1631
Sat Sep 24 23:29:06 2022	1664051346	0	1639	1639	1633
Sat Sep 24 23:29:03 2022	1664051343	0	1639	1639	1638
Sat Sep 24 23:28:59 2022	1664051339	0	1640	1641	1639
Sat Sep 24 23:29:03 2022	1664051343	0	1647	1647	1646
Sat Sep 24 23:29:03 2022	1664051343	0	1648	1648	1647
Sat Sep 24 23:29:03 2022	1664051343	0	1660	1660	1659
Sat Sep 24 23:29:05 2022	1664051345	0	1670	1670	1669
Sat Sep 24 23:28:58 2022	1664051338	0	1680	1680	1620
Sat Sep 24 23:29:08 2022	1664051348	0	1685	1685	1305
Sat Sep 24 23:29:05 2022	1664051345	0	1693	1693	1690
Sat Sep 24 23:29:08 2022	1664051348	0	1695	1695	1694
Sat Sep 24 23:29:03 2022	1664051343	0	1696	1696	1695
Sat Sep 24 23:29:03 2022	1664051343	0	1700	1700	1700
Sat Sep 24 23:29:09 2022	1664051349	0	1709	1709	1708
Sat Sep 24 23:29:05 2022	1664051345	0	1714	1714	1713
Sat Sep 24 23:29:06 2022	1664051346	0	1715	1715	1695
Sat Sep 24 23:29:05 2022	1664051345	0	1730	1730	1729
Sat Sep 24 23:29:08 2022	1664051348	0	1732	1732	1727
Sat Sep 24 23:29:08 2022	1664051348	0	1757	1757	1757
Sat Sep 24 23:28:59 2022	1664051339	0	1757	1758	1756
Sat Sep 24 23:29:05 2022	1664051345	0	1758	1758	1757
Sat Sep 24 23:29:08 2022	1664051348	0	1758	1758	1747
Sat Sep 24 23:28:59 2022	1664051339	0	1759	1759	1759
Sat Sep 24 23:29:05 2022	1664051345	0	1763	1763	1760
Sat Sep 24 23:29:08 2022	1664051348	0	1774	1775	1334
Sat Sep 24 23:28:59 2022	1664051339	0	1782	1782	1775
Sat Sep 24 23:29:08 2022	1664051348	0	1799	1799	1781
Sat Sep 24 23:28:59 2022	1664051339	0	1808	1808	1807
Sat Sep 24 23:29:08 2022	1664051348	0	1809	1809	1808
Sat Sep 24 23:29:05 2022	1664051345	0	1819	1819	1819
Sat Sep 24 23:28:59 2022	1664051339	0	1842	1842	1840
Sat Sep 24 23:28:58 2022	1664051338	0	1871	1871	1869
Sat Sep 24 23:29:06 2022	1664051346	0	1878	1878	1877
Sat Sep 24 23:29:08 2022	1664051348	0	1895	1896	1895
Sat Sep 24 23:29:05 2022	1664051345	0	1898	1898	1898
Sat Sep 24 23:29:08 2022	1664051348	0	1906	1906	1602
Sat Sep 24 23:29:05 2022	1664051345	0	1916	1917	1911
Sat Sep 24 23:29:05 2022	1664051345	0	1950	1950	1949
Sat Sep 24 23:29:05 2022	1664051345	0	1964	1964	1963
Sat Sep 24 23:29:05 2022	1664051345	0	1968	1968	1968
Sat Sep 24 23:29:03 2022	1664051343	0	1985	1985	1978
Sat Sep 24 23:29:08 2022	1664051348	0	1995	1995	1564
Sat Sep 24 23:29:08 2022	1664051348	0	2003	2003	1721
Sat Sep 24 23:28:58 2022	1664051338	0	2007	2007	2004
Sat Sep 24 23:28:59 2022	1664051339	0	2033	2033	1861
Sat Sep 24 23:29:08 2022	1664051348	0	2056	2056	1757
Sat Sep 24 23:28:58 2022	1664051338	0	2121	2121	2120
Sat Sep 24 23:29:05 2022	1664051345	0	2129	2129	2128
Sat Sep 24 23:29:05 2022	1664051345	0	2249	2249	2219
Sat Sep 24 23:29:05 2022	1664051345	0	2267	2267	2266
Sat Sep 24 23:29:05 2022	1664051345	0	2280	2280	2240
Sat Sep 24 23:29:05 2022	1664051345	0	2324	2324	2323
Sat Sep 24 23:29:05 2022	1664051345	0	2570	2570	2568
Sat Sep 24 23:29:05 2022	1664051345	0	2760	2760	2759
